Format Version,1.22,Take Name,day 2 back right triangle,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-07-20 09.10.08.679 AM,Total Frames in Take,1339,Total Exported Frames,1339,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
757,2.102778,-0.003568,0.106363,-0.127026,-0.986174,2.483784,0.167740,0.859805,0.000000,2.472088,0.163184,0.869982,0.916888,2.429722,0.158815,0.724341,0.899299,2.568063,0.182245,0.867821,0.964081,2.465261,0.166717,0.977073,0.831768,2.472088,0.163184,0.869982,2.429722,0.158815,0.724341,2.568063,0.182245,0.867821,2.465261,0.166717,0.977073,,,,,,,,,,,,,,,,-3.058070,1.303229,-4.956314,,,,,,,,,,-3.255773,1.261144,-5.243814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,2.105556,-0.001132,0.106877,-0.125162,-0.986362,2.483822,0.167932,0.859790,0.000000,2.472091,0.163469,0.869969,0.916888,2.429935,0.158656,0.724281,0.899299,2.568150,0.182113,0.867878,0.964081,2.465111,0.167490,0.977033,0.831768,2.472091,0.163469,0.869969,2.429935,0.158656,0.724280,2.568150,0.182113,0.867878,2.465111,0.167490,0.977033,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.255612,1.261212,-5.243975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,2.108333,-0.003702,0.105652,-0.124376,-0.986587,2.483861,0.168024,0.859841,0.000000,2.472157,0.163523,0.870034,0.947405,2.429544,0.159473,0.724455,0.935001,2.568228,0.182077,0.867736,0.916233,2.465514,0.167023,0.977137,0.882745,2.472157,0.163523,0.870034,2.429544,0.159473,0.724455,2.568228,0.182077,0.867736,2.465514,0.167023,0.977137,,,,,,,,,,,,,,,,-3.057866,1.305393,-4.956455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,2.111111,-0.004047,0.105269,-0.129057,-0.986026,2.483488,0.167754,0.859737,0.000000,2.471835,0.163146,0.869940,0.947405,2.429162,0.158636,0.724392,0.935001,2.567724,0.182607,0.867569,0.916233,2.465232,0.166627,0.977047,0.882745,2.471835,0.163146,0.869940,2.429162,0.158636,0.724392,2.567724,0.182607,0.867569,2.465232,0.166627,0.977047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,2.113889,-0.001144,0.106777,-0.125061,-0.986386,2.483763,0.168057,0.859779,0.000000,2.472034,0.163596,0.869960,0.917062,2.429847,0.158795,0.724281,0.906995,2.568095,0.182222,0.867850,0.964813,2.465076,0.167617,0.977026,0.843511,2.472034,0.163596,0.869960,2.429847,0.158795,0.724281,2.568095,0.182222,0.867850,2.465076,0.167617,0.977026,,,,,,,,,,,,,,,,-3.057911,1.305800,-4.957014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,2.116667,-0.001140,0.105866,-0.125796,-0.986391,2.483595,0.168131,0.859731,0.000000,2.471890,0.163656,0.869935,0.948284,2.429450,0.158737,0.724333,0.948314,2.567921,0.182420,0.867646,0.918673,2.465120,0.167709,0.977011,0.879992,2.471890,0.163656,0.869935,2.429450,0.158737,0.724333,2.567921,0.182420,0.867646,2.465120,0.167709,0.977011,,,,,,,,,,,,,,,,-3.057789,1.306198,-4.957210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,2.119444,-0.000852,0.106296,-0.125367,-0.986399,2.483704,0.168015,0.859759,0.000000,2.471986,0.163555,0.869954,0.948284,2.429674,0.158620,0.724315,0.948314,2.568036,0.182231,0.867746,0.918673,2.465121,0.167653,0.977022,0.879992,2.471986,0.163555,0.869954,2.429674,0.158620,0.724315,2.568036,0.182231,0.867746,2.465121,0.167653,0.977022,,,,,,,,,,,,,,,,-3.056815,1.307754,-4.957559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,2.122222,-0.003517,0.106373,-0.127264,-0.986142,2.483756,0.167749,0.859731,0.000000,2.472062,0.163189,0.869909,0.937350,2.429704,0.158779,0.724267,0.919883,2.568028,0.182295,0.867749,0.947030,2.465229,0.166735,0.977000,0.910206,2.472062,0.163189,0.869909,2.429704,0.158779,0.724267,2.568028,0.182295,0.867749,2.465229,0.166735,0.977000,,,,,,,,,,,,,,,,-3.056676,1.308202,-4.957674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,2.125000,-0.003094,0.106934,-0.126286,-0.986209,2.483936,0.167675,0.859831,0.000000,2.472220,0.163143,0.869997,0.925403,2.430027,0.158749,0.724306,0.915664,2.568228,0.182053,0.867942,0.961636,2.465267,0.166755,0.977077,0.841634,2.472220,0.163143,0.869997,2.430027,0.158749,0.724306,2.568228,0.182053,0.867942,2.465267,0.166755,0.977077,,,,,,,,,,,,,,,,-3.056494,1.308520,-4.957811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,2.127778,-0.001392,0.105686,-0.125117,-0.986496,2.483715,0.167980,0.859858,0.000000,2.472009,0.163515,0.870064,0.925403,2.429497,0.158738,0.724478,0.915664,2.568063,0.182154,0.867743,0.961636,2.465291,0.167513,0.977146,0.841634,2.472009,0.163515,0.870064,2.429497,0.158738,0.724478,2.568063,0.182154,0.867743,2.465291,0.167513,0.977146,,,,,,,,,,,,,,,,-3.056382,1.308817,-4.957925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,2.130556,-0.001484,0.105779,-0.125418,-0.986448,2.483546,0.168125,0.859755,0.000000,2.471842,0.163652,0.869959,0.901744,2.429358,0.158868,0.724365,0.859734,2.567884,0.182351,0.867657,0.950027,2.465102,0.167630,0.977040,0.828774,2.471842,0.163652,0.869959,2.429358,0.158868,0.724365,2.567884,0.182351,0.867657,2.465102,0.167630,0.977040,,,,,,,,,,,,,,,,-3.056287,1.309208,-4.958157,,,,,,,,,,-3.254039,1.261967,-5.247077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,2.133333,-0.001549,0.106126,-0.126120,-0.986321,2.483590,0.167988,0.859696,0.000000,2.471884,0.163497,0.869892,0.901744,2.429509,0.158663,0.724268,0.859734,2.567902,0.182334,0.867658,0.950027,2.465065,0.167458,0.976968,0.828774,2.471884,0.163497,0.869892,2.429509,0.158663,0.724268,2.567902,0.182334,0.867658,2.465065,0.167458,0.976968,,,,,,,,,,,,,,,,-3.056131,1.309603,-4.958289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,2.136111,-0.000908,0.106641,-0.125842,-0.986302,2.483779,0.167953,0.859725,0.000000,2.472059,0.163481,0.869911,0.951887,2.429852,0.158519,0.724243,0.959682,2.568091,0.182250,0.867770,0.920887,2.465115,0.167562,0.976975,0.887559,2.472059,0.163481,0.869911,2.429852,0.158519,0.724243,2.568091,0.182250,0.867770,2.465115,0.167562,0.976975,,,,,,,,,,,,,,,,-3.055975,1.309834,-4.958447,,,,,,,,,,-3.253644,1.262284,-5.247462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,2.138889,-0.003401,0.106337,-0.127629,-0.986099,2.483716,0.167699,0.859721,0.000000,2.472026,0.163133,0.869901,0.928796,2.429667,0.158647,0.724262,0.898201,2.567978,0.182306,0.867732,0.909229,2.465194,0.166708,0.976991,0.940773,2.472026,0.163133,0.869901,2.429667,0.158647,0.724262,2.567978,0.182306,0.867732,2.465194,0.166708,0.976991,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.253470,1.262536,-5.247549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,2.141667,-0.003111,0.107207,-0.126758,-0.986118,2.483846,0.167711,0.859733,0.000000,2.472130,0.163167,0.869892,0.928796,2.430022,0.158733,0.724178,0.898201,2.568120,0.182169,0.867891,0.909229,2.465113,0.166773,0.976969,0.940773,2.472130,0.163167,0.869892,2.430022,0.158733,0.724178,2.568120,0.182169,0.867891,2.465113,0.166773,0.976969,,,,,,,,,,,,,,,,-3.055729,1.310650,-4.958611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,2.144444,-0.003641,0.106260,-0.127085,-0.986177,2.483717,0.167790,0.859753,0.000000,2.472025,0.163231,0.869933,0.904236,2.429627,0.158872,0.724301,0.867143,2.567997,0.182305,0.867752,0.950386,2.465221,0.166752,0.977026,0.830899,2.472025,0.163231,0.869933,2.429627,0.158872,0.724301,2.567997,0.182305,0.867752,2.465221,0.166752,0.977026,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.253120,1.262808,-5.247777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,2.147222,-0.004626,0.105595,-0.127504,-0.986190,2.483588,0.167896,0.859778,0.000000,2.471916,0.163307,0.869968,0.904236,2.429295,0.159150,0.724395,0.867143,2.567864,0.182485,0.867670,0.950386,2.465276,0.166641,0.977077,0.830899,2.471916,0.163307,0.869968,2.429295,0.159150,0.724395,2.567864,0.182485,0.867670,2.465276,0.166641,0.977077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,2.150000,-0.004245,0.107032,-0.125756,-0.986262,2.483813,0.167822,0.859820,0.000000,2.472095,0.163275,0.869977,0.935503,2.429882,0.159266,0.724281,0.914194,2.568118,0.182111,0.867956,0.945854,2.465156,0.166635,0.977066,0.910142,2.472095,0.163275,0.869977,2.429882,0.159266,0.724281,2.568118,0.182111,0.867956,2.465156,0.166635,0.977066,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.252782,1.263148,-5.248005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,2.152778,-0.004244,0.106621,-0.126309,-0.986235,2.483804,0.167831,0.859777,0.000000,2.472100,0.163273,0.869944,0.943013,2.429775,0.159185,0.724283,0.944031,2.568099,0.182215,0.867843,0.957120,2.465243,0.166650,0.977038,0.917540,2.472100,0.163273,0.869944,2.429775,0.159185,0.724283,2.568099,0.182215,0.867843,2.465243,0.166650,0.977038,,,,,,,,,,,,,,,,-3.055432,1.312208,-4.960640,,,,,,,,,,-3.252238,1.263003,-5.248025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,2.155556,-0.000774,0.106829,-0.124655,-0.986432,2.483820,0.168011,0.859766,0.000000,2.472085,0.163567,0.869948,0.943013,2.429921,0.158712,0.724263,0.944031,2.568163,0.182106,0.867844,0.957120,2.465111,0.167661,0.977009,0.917540,2.472085,0.163567,0.869948,2.429921,0.158712,0.724263,2.568163,0.182106,0.867844,2.465111,0.167661,0.977009,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.252465,1.263563,-5.248229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,2.158333,-0.001605,0.105544,-0.126419,-0.986345,2.483486,0.168049,0.859793,0.000000,2.471795,0.163552,0.870002,0.911625,2.429252,0.158678,0.724428,0.888966,2.567798,0.182446,0.867655,0.960585,2.465098,0.167520,0.977086,0.836988,2.471795,0.163552,0.870002,2.429252,0.158678,0.724428,2.567798,0.182446,0.867655,2.465098,0.167520,0.977086,,,,,,,,,,,,,,,,-3.055049,1.313055,-4.960883,,,,,,,,,,-3.252322,1.263740,-5.248340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,2.161111,-0.002141,0.106459,-0.125862,-0.986317,2.483958,0.167863,0.859746,0.000000,2.472246,0.163363,0.869930,0.923592,2.429943,0.158736,0.724278,0.911466,2.568272,0.182166,0.867769,0.947406,2.465374,0.167187,0.977008,0.860057,2.472246,0.163363,0.869930,2.429943,0.158736,0.724278,2.568272,0.182166,0.867769,2.465374,0.167187,0.977008,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.252219,1.263999,-5.248525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,2.163889,-0.002255,0.105592,-0.126039,-0.986387,2.483845,0.167851,0.859752,0.000000,2.472152,0.163348,0.869956,0.923592,2.429595,0.158700,0.724379,0.911466,2.568167,0.182185,0.867627,0.947406,2.465466,0.167173,0.977046,0.860057,2.472152,0.163348,0.869956,2.429595,0.158700,0.724379,2.568167,0.182185,0.867627,2.465466,0.167173,0.977046,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.252098,1.264113,-5.248601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,2.166667,-0.000792,0.106020,-0.125536,-0.986408,2.483680,0.167988,0.859740,0.000000,2.471969,0.163526,0.869942,0.915829,2.429581,0.158546,0.724327,0.847302,2.568011,0.182232,0.867678,0.878733,2.465159,0.167646,0.977013,0.853106,2.471969,0.163526,0.869942,2.429581,0.158546,0.724327,2.568011,0.182232,0.867678,2.465159,0.167646,0.977013,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.251573,1.264011,-5.248680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,2.169444,-0.002482,0.107583,-0.126204,-0.986150,2.483650,0.167753,0.859928,0.000000,2.471919,0.163235,0.870082,0.915829,2.429935,0.158703,0.724336,0.847302,2.567935,0.182115,0.868147,0.878733,2.464812,0.166959,0.977149,0.853106,2.471919,0.163235,0.870082,2.429935,0.158703,0.724336,2.567935,0.182115,0.868147,2.464812,0.166959,0.977149,,,,,,,,,,,,,,,,-3.053276,1.315879,-4.961641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,2.172222,-0.002987,0.107206,-0.126393,-0.986166,2.483832,0.167681,0.859756,0.000000,2.472112,0.163148,0.869916,0.915829,2.430003,0.158722,0.724202,0.847302,2.568117,0.182076,0.867913,0.878733,2.465096,0.166777,0.976992,0.853106,2.472112,0.163148,0.869916,2.430003,0.158722,0.724202,2.568117,0.182076,0.867913,2.465096,0.166777,0.976992,,,,,,,,,,,,,,,,-3.053454,1.316932,-4.962905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,2.175000,-0.002985,0.105540,-0.122807,-0.986798,2.483789,0.167577,0.859785,0.000000,2.472072,0.163126,0.869984,0.958739,2.429430,0.159055,0.724415,0.966818,2.568203,0.181361,0.867657,0.952433,2.465451,0.166767,0.977085,0.942531,2.472072,0.163126,0.869984,2.429430,0.159055,0.724415,2.568203,0.181361,0.867657,2.465451,0.166767,0.977085,,,,,,,,,,,,,,,,-3.053318,1.317297,-4.963037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,2.177778,-0.002365,0.105561,-0.126511,-0.986330,2.483802,0.167907,0.859698,0.000000,2.472114,0.163390,0.869902,0.958739,2.429551,0.158718,0.724328,0.966818,2.568110,0.182321,0.867568,0.952433,2.465432,0.167197,0.976993,0.942531,2.472114,0.163390,0.869902,2.429551,0.158718,0.724328,2.568110,0.182321,0.867568,2.465432,0.167197,0.976993,,,,,,,,,,,,,,,,-3.053249,1.318198,-4.962053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,2.180556,-0.000754,0.106792,-0.124568,-0.986447,2.483843,0.167973,0.859738,0.000000,2.472108,0.163531,0.869921,0.958739,2.429933,0.158679,0.724240,0.966818,2.568190,0.182052,0.867809,0.952433,2.465143,0.167629,0.976983,0.942531,2.472108,0.163531,0.869921,2.429933,0.158679,0.724240,2.568190,0.182052,0.867809,2.465143,0.167629,0.976983,,,,,,,,,,,,,,,,-3.053128,1.318536,-4.962248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,2.183333,-0.004998,0.105169,-0.127880,-0.986185,2.483507,0.167847,0.859767,0.000000,2.471848,0.163243,0.869966,0.958739,2.429095,0.159130,0.724430,0.966818,2.567779,0.182502,0.867589,0.952433,2.465305,0.166513,0.977083,0.942531,2.471848,0.163243,0.869966,2.429095,0.159130,0.724430,2.567779,0.182502,0.867589,2.465305,0.166513,0.977083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,2.186111,-0.003080,0.106657,-0.127072,-0.986138,2.483754,0.167764,0.859702,0.000000,2.472052,0.163217,0.869875,0.958739,2.429789,0.158718,0.724208,0.966818,2.568028,0.182276,0.867765,0.952433,2.465148,0.166847,0.976958,0.942531,2.472052,0.163217,0.869875,2.429789,0.158718,0.724208,2.568028,0.182276,0.867765,2.465148,0.166847,0.976958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,2.188889,-0.003416,0.106197,-0.127349,-0.986151,2.483627,0.167822,0.859705,0.000000,2.471938,0.163263,0.869888,0.958739,2.429533,0.158808,0.724260,0.966818,2.567900,0.182382,0.867691,0.952433,2.465138,0.166836,0.976979,0.942531,2.471938,0.163263,0.869888,2.429533,0.158808,0.724260,2.567900,0.182382,0.867691,2.465138,0.166836,0.976979,,,,,,,,,,,,,,,,-3.052900,1.319947,-4.962791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,2.191667,-0.003408,0.106475,-0.127438,-0.986109,2.483714,0.167744,0.859735,0.000000,2.472019,0.163182,0.869912,0.958739,2.429697,0.158725,0.724260,0.966818,2.567979,0.182319,0.867770,0.952433,2.465159,0.166750,0.976999,0.942531,2.472019,0.163182,0.869912,2.429697,0.158725,0.724260,2.567979,0.182319,0.867770,2.465159,0.166750,0.976999,,,,,,,,,,,,,,,,-3.052820,1.320305,-4.963006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,2.194444,-0.003718,0.106451,-0.127036,-0.986162,2.483724,0.167767,0.859726,0.000000,2.472027,0.163207,0.869901,0.935142,2.429681,0.158882,0.724252,0.918668,2.568001,0.182274,0.867758,0.946234,2.465185,0.166706,0.976992,0.910932,2.472027,0.163207,0.869901,2.429681,0.158882,0.724252,2.568001,0.182274,0.867758,2.465185,0.166706,0.976992,,,,,,,,,,,,,,,,-3.052704,1.320712,-4.963109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,2.197222,-0.003580,0.106888,-0.125660,-0.986292,2.483898,0.167724,0.859817,0.000000,2.472180,0.163194,0.869981,0.960941,2.429948,0.159006,0.724296,0.962971,2.568209,0.181995,0.867924,0.949667,2.465256,0.166699,0.977067,0.932498,2.472180,0.163194,0.869981,2.429948,0.159006,0.724296,2.568209,0.181995,0.867924,2.465256,0.166699,0.977067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,2.200000,-0.001386,0.105135,-0.125522,-0.986503,2.483625,0.168136,0.859727,0.000000,2.471934,0.163664,0.869947,0.960941,2.429267,0.158819,0.724409,0.962971,2.567970,0.182379,0.867517,0.949667,2.465328,0.167681,0.977035,0.932498,2.471934,0.163664,0.869947,2.429267,0.158819,0.724409,2.567970,0.182379,0.867517,2.465328,0.167681,0.977035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,2.202778,-0.005103,0.104904,-0.128094,-0.986185,2.483404,0.167957,0.859712,0.000000,2.471753,0.163348,0.869917,0.926822,2.428923,0.159229,0.724404,0.893801,2.567674,0.182649,0.867489,0.907438,2.465268,0.166605,0.977038,0.939465,2.471753,0.163348,0.869917,2.428923,0.159229,0.724404,2.567674,0.182649,0.867489,2.465268,0.166605,0.977038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,2.205556,-0.003379,0.106322,-0.126825,-0.986205,2.483769,0.167732,0.859787,0.000000,2.472072,0.163184,0.869967,0.950724,2.429698,0.158785,0.724329,0.958743,2.568055,0.182203,0.867795,0.916325,2.465251,0.166757,0.977057,0.882328,2.472072,0.163184,0.869967,2.429698,0.158785,0.724329,2.568055,0.182203,0.867795,2.465251,0.166757,0.977057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,2.208333,-0.000923,0.106399,-0.124763,-0.986465,2.483724,0.168029,0.859717,0.000000,2.471999,0.163580,0.869908,0.950724,2.429706,0.158738,0.724261,0.958743,2.568071,0.182142,0.867722,0.916325,2.465120,0.167655,0.976977,0.882328,2.471999,0.163580,0.869908,2.429706,0.158738,0.724261,2.568071,0.182142,0.867722,2.465120,0.167655,0.976977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,2.211111,-0.003678,0.106570,-0.127289,-0.986117,2.483732,0.167742,0.859730,0.000000,2.472036,0.163176,0.869902,0.934948,2.429729,0.158815,0.724244,0.918157,2.568001,0.182292,0.867783,0.946745,2.465164,0.166683,0.976991,0.910660,2.472036,0.163176,0.869902,2.429729,0.158815,0.724244,2.568001,0.182292,0.867783,2.465164,0.166683,0.976991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,2.213889,-0.004386,0.105600,-0.126992,-0.986257,2.483596,0.167893,0.859756,0.000000,2.471919,0.163321,0.869947,0.934948,2.429301,0.159156,0.724374,0.918157,2.567888,0.182395,0.867647,0.946745,2.465277,0.166701,0.977055,0.910660,2.471919,0.163321,0.869947,2.429301,0.159156,0.724374,2.567888,0.182395,0.867647,2.465277,0.166701,0.977055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,2.216667,-0.001240,0.106560,-0.124943,-0.986424,2.483731,0.168051,0.859753,0.000000,2.472005,0.163591,0.869938,0.922328,2.429750,0.158823,0.724277,0.909425,2.568069,0.182196,0.867787,0.958930,2.465098,0.167596,0.977008,0.846390,2.472005,0.163591,0.869938,2.429750,0.158823,0.724277,2.568069,0.182196,0.867787,2.465098,0.167596,0.977008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,2.219444,-0.000785,0.106994,-0.124530,-0.986430,2.483761,0.168062,0.859750,0.000000,2.472021,0.163620,0.869927,0.946263,2.429903,0.158788,0.724229,0.942997,2.568105,0.182135,0.867856,0.912769,2.465014,0.167706,0.976987,0.879416,2.472021,0.163620,0.869927,2.429903,0.158788,0.724229,2.568105,0.182135,0.867856,2.465014,0.167706,0.976987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,2.222222,-0.001294,0.106539,-0.125137,-0.986402,2.483717,0.168081,0.859753,0.000000,2.471993,0.163616,0.869939,0.946263,2.429733,0.158840,0.724280,0.942997,2.568050,0.182259,0.867785,0.912769,2.465090,0.167611,0.977009,0.879416,2.471993,0.163616,0.869939,2.429733,0.158840,0.724280,2.568050,0.182259,0.867785,2.465090,0.167611,0.977009,,,,,,,,,,,,,,,,-3.049902,1.323980,-4.966171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,2.225000,-0.000762,0.106552,-0.124552,-0.986475,2.483731,0.168011,0.859713,0.000000,2.472001,0.163570,0.869902,0.951323,2.429755,0.158714,0.724241,0.958587,2.568082,0.182087,0.867743,0.918404,2.465087,0.167673,0.976967,0.887315,2.472001,0.163570,0.869902,2.429755,0.158714,0.724241,2.568082,0.182087,0.867743,2.465087,0.167673,0.976967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,2.227778,-0.001265,0.106965,-0.125146,-0.986355,2.483699,0.168057,0.859677,0.000000,2.471967,0.163591,0.869853,0.900859,2.429832,0.158820,0.724157,0.886712,2.568026,0.182236,0.867781,0.955937,2.464972,0.167581,0.976917,0.822428,2.471967,0.163591,0.869853,2.429832,0.158820,0.724157,2.568026,0.182236,0.867781,2.464972,0.167581,0.976917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,2.230556,-0.001391,0.106692,-0.124006,-0.986528,2.483734,0.168161,0.859731,0.000000,2.471998,0.163717,0.869912,0.900859,2.429764,0.159104,0.724240,0.886712,2.568097,0.182146,0.867789,0.955937,2.465077,0.167678,0.976982,0.822428,2.471998,0.163717,0.869912,2.429764,0.159104,0.724240,2.568097,0.182146,0.867789,2.465077,0.167678,0.976982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.248203,1.274165,-5.253218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2.233333,-0.003538,0.106371,-0.126776,-0.986205,2.483714,0.167781,0.859759,0.000000,2.472016,0.163230,0.869936,0.938501,2.429650,0.158882,0.724295,0.924826,2.568001,0.182243,0.867776,0.949244,2.465189,0.166768,0.977027,0.916035,2.472016,0.163230,0.869936,2.429650,0.158882,0.724295,2.568001,0.182243,0.867776,2.465189,0.166768,0.977027,,,,,,,,,,,,,,,,-3.048662,1.326707,-4.967375,,,,,,,,,,,,,-3.335515,1.267274,-5.148904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,2.236111,-0.002894,0.104566,-0.125595,-0.986551,2.483331,0.168267,0.859793,0.000000,2.471658,0.163761,0.870018,0.938501,2.428774,0.159306,0.724531,0.924826,2.567682,0.182527,0.867496,0.949244,2.465213,0.167474,0.977127,0.916035,2.471658,0.163761,0.870018,2.428774,0.159306,0.724531,2.567682,0.182527,0.867496,2.465213,0.167474,0.977127,,,,,,,,,,,,,,,,-3.048559,1.327085,-4.967565,,,,,,,,,,,,,-3.335375,1.267533,-5.149021,-3.248013,1.274706,-5.253474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
